ORF_locus	strand	length	start_codon	ribo_count	ribo_rpkm	ribo_coverage	SD_score	SD_pos	prob	ORF_type	Reference	Distance_from_aTIS
NC_002516.2:2992853-2994697	+	1845	ATG	126	106.699141143047	0.0573593073593074	-1.80896134280955	2992845	0.779073642119294	Intergenic	NA	NA
NC_002516.2:2994728-2996254	+	1527	ATG	103	105.350873128603	0.0522875816993464	-1.82806868499275	2994722	0.813062312562479	Intergenic	NA	NA
NC_002516.2:2996265-2997722	+	1458	ATG	96	102.828467302813	0.0485968514715948	-1.64730034757959	2996258	0.869376874375208	Intergenic	NA	NA
NC_002516.2:3003457-3005598	+	2142	ATG	30	21.8870033113942	0.0125874125874126	-1.63517204942324	3003450	0.6377874041986	Intergenic	NA	NA
NC_002516.2:299522-300970	+	1449	ATG	51	54.9662242252058	0.0316804407713499	-1.58031063418991	299515	0.942019326891036	Intergenic	NA	NA
NC_002516.2:3013928-3015478	+	1551	ATG	9	9.06324751022017	0.00579150579150579	-1.8164761623238	3013922	0.639786737754082	Intergenic	NA	NA
NC_002516.2:3015582-3015935	+	354	GTG	25	109.588286888283	0.0504201680672269	-1.75951086445299	3015575	0.680773075641453	Intergenic	NA	NA
NC_002516.2:3016246-3016596	+	351	ATG	241	1065.38389141324	0.248587570621469	-1.80070898987095	3016238	0.699100299900033	Intergenic	NA	NA
NC_002516.2:301218-302495	+	1278	ATG	74	90.4013540363673	0.0491803278688525	-1.81653628070383	301212	0.940353215594802	Intergenic	NA	NA
NC_002516.2:3029355-3030425	+	1071	GTG	93	135.509896200294	0.0716945996275605	-1.8164761623238	3029349	0.913695434855048	Intergenic	NA	NA
NC_002516.2:3032013-3033509	+	1497	GTG	1	1.04328049117646	0.000666666666666667	-1.8013394221917	3032005	0.564478507164279	Intergenic	NA	NA
NC_002516.2:302887-304020	+	1134	TTG	17	23.398111279683	0.0131926121372032	-1.5805255775391	302880	0.789403532155948	Intergenic	NA	NA
NC_002516.2:3056890-3057363	+	474	ATG	23	75.4573940159071	0.0314465408805031	-1.62534546079326	3056883	0.674441852715761	Intergenic	NA	NA
NC_002516.2:3057376-3057606	+	231	ATG	9	60.189259106334	0.0384615384615385	-1.81559759497555	3057370	0.83138953682106	Intergenic	NA	NA
NC_002516.2:3062939-3063910	+	972	ATG	75	120.378518212668	0.0646153846153846	-1.85883878747141	3062933	0.812062645784738	Intergenic	NA	NA
NC_002516.2:3080720-3083479	+	2760	ATG	37	20.9562313645651	0.0115816141874774	-1.58065996639344	3080713	0.654781739420193	Intergenic	NA	NA
NC_002516.2:3086142-3087488	+	1347	ATG	13	15.069607094771	0.00962962962962963	-1.79943052378788	3086134	0.64645118293902	Intergenic	NA	NA
NC_002516.2:3115304-3115630	+	327	ATG	36	170.718625828875	0.0666666666666667	-1.81538265162636	3115298	0.682105964678441	Intergenic	NA	NA
NC_002516.2:3116654-3117121	+	468	ATG	86	285.73924280629	0.101910828025478	-2.88932678052358	3116644	0.624458513828724	Intergenic	NA	NA
NC_002516.2:3118296-3119180	+	885	ATG	3	5.28689438096177	0.00337837837837838	-1.58031063418991	3118289	0.715094968343885	Intergenic	NA	NA
NC_002516.2:3120073-3121347	+	1275	ATG	905	1108.1793949703	0.299687010954617	-1.62814783899088	3120066	0.554148617127624	Intergenic	NA	NA
NC_002516.2:3123599-3124291	+	693	ATG	62	139.403858734785	0.0747126436781609	-1.58065996639344	3123592	0.744751749416861	Intergenic	NA	NA
NC_002516.2:313227-313922	+	696	ATG	15	33.581990059328	0.0200286123032904	-1.57924711145602	313220	0.644785071642786	Intergenic	NA	NA
NC_002516.2:3139011-3139667	+	657	GTG	7	16.5976441778072	0.0106060606060606	-1.58031063418991	3139004	0.878040653115628	Intergenic	NA	NA
NC_002516.2:3152564-3153499	+	936	ATG	14	23.3321515598568	0.0138445154419595	-2.99533735753222	3152558	0.709763412195935	Intergenic	NA	NA
NC_002516.2:3153582-3154502	+	921	ATG	125	211.704645125092	0.106060606060606	-2.08669405945299	3153574	0.66377874041986	Intergenic	NA	NA
NC_002516.2:2056-3156	+	1101	ATG	207	293.422638143378	0.141304347826087	-1.86585643120802	2050	0.813062312562479	Intergenic	NA	NA
NC_002516.2:3160321-3160581	+	261	ATG	104	616.483926604269	0.196969696969697	-1.72096144722369	3160314	0.547150949683439	Intergenic	NA	NA
NC_002516.2:3163589-3164710	+	1122	ATG	9	12.5193658941175	0.00622222222222222	-1.86321985642733	3163583	0.540486504498501	Intergenic	NA	NA
NC_002516.2:3169207-3170550	+	1344	ATG	53	61.5744610605258	0.0371195248700817	-1.87120395753063	3169199	0.505498167277574	Intergenic	NA	NA
NC_002516.2:3171121-3171528	+	408	ATG	18	68.5366746028328	0.0413625304136253	-1.80158755721921	3171113	0.516827724091969	Intergenic	NA	NA
NC_002516.2:3174131-3174901	+	771	GTG	29	58.6339810932504	0.0310077519379845	-1.5805255775391	3174124	0.710763078973675	Intergenic	NA	NA
NC_002516.2:3181574-3182854	+	1281	GTG	42	51.1889960623962	0.0264797507788162	-1.82374665274537	3181566	0.558480506497834	Intergenic	NA	NA
NC_002516.2:3184002-3185126	+	1125	ATG	45	62.4303485411443	0.0363475177304965	-1.81653628070383	3183996	0.595801399533489	Intergenic	NA	NA
NC_002516.2:3206915-3207163	+	249	ATG	7239	44954.2111644426	0.884920634920635	-1.61095594782728	3206908	0.624458513828724	Intergenic	NA	NA
NC_002516.2:3207033-3207527	+	495	GTG	2965	9317.24896487406	0.242971887550201	-1.86493783178802	3207027	0.66377874041986	Intergenic	NA	NA
NC_002516.2:3212525-3213028	+	504	ATG	7	21.6064007048378	0.0138067061143984	-2.87107691196477	3212514	0.637454181939354	Intergenic	NA	NA
NC_002516.2:3214282-3215214	+	933	ATG	11	18.3911625047132	0.0117521367521368	-1.82521726684956	3214276	0.668777074308564	Intergenic	NA	NA
NC_002516.2:3240591-3242204	+	1614	ATG	7	6.77454864400296	0.00432900432900433	-1.57924711145602	3240584	0.66811062979007	Intergenic	NA	NA
NC_002516.2:3261522-3262766	+	1245	GTG	9	11.2854860824376	0.00641025641025641	-2.49879395458368	3261512	0.596134621792736	Intergenic	NA	NA
NC_002516.2:3265685-3267889	+	2205	ATG	169	119.778806391862	0.0629528985507246	-1.77994425045655	3265678	0.667777407530823	Intergenic	NA	NA
NC_002516.2:3267354-3268001	+	648	GTG	55	132.212965471671	0.0691244239631336	-1.81622802729629	3267348	0.913362212595801	Intergenic	NA	NA
NC_002516.2:3269523-3269795	+	273	GTG	16	90.7200427109961	0.0543478260869565	-1.80319370496906	3269515	0.618460513162279	Intergenic	NA	NA
NC_002516.2:3270437-3270823	+	387	GTG	26	104.328049117646	0.0615384615384615	-1.83667111908266	3270431	0.570143285571476	Intergenic	NA	NA
NC_002516.2:327284-328663	+	1380	ATG	255	288.542869034703	0.11352133044107	-1.61816718502945	327277	0.704765078307231	Intergenic	NA	NA
NC_002516.2:3294282-3295889	+	1608	ATG	95	92.2827250109527	0.0459342023587834	-2.09447028133284	3294274	0.82705764745085	Intergenic	NA	NA
NC_002516.2:3306112-3306291	+	180	ATG	80	684.118354869807	0.26775956284153	-1.86321985642733	3306106	0.643785404865045	Intergenic	NA	NA
NC_002516.2:3306558-3307010	+	453	GTG	34	116.682686513156	0.0570175438596491	-1.80319370496906	3306550	0.629123625458181	Intergenic	NA	NA
NC_002516.2:3307510-3308259	+	750	ATG	26	54.034447750175	0.0305444887118194	-1.58877793047769	3307503	0.800399866711096	Intergenic	NA	NA
NC_002516.2:3312791-3314443	+	1653	GTG	224	211.680099658991	0.0960144927536232	-1.58031063418991	3312784	0.982339220259913	Intergenic	NA	NA
NC_002516.2:3329045-3329620	+	576	ATG	8	21.622393599512	0.0138169257340242	-1.81538265162636	3329039	0.872042652449184	Intergenic	NA	NA
NC_002516.2:3332927-3333154	+	228	TTG	27	182.91281338808	0.0952380952380952	-1.5805255775391	3332920	0.59780073308897	Intergenic	NA	NA
NC_002516.2:3333376-3336051	+	2676	GTG	262	153.045626365191	0.0653228816722658	-1.76143687776586	3333369	0.561812729090303	Intergenic	NA	NA
NC_002516.2:3348073-3348792	+	720	GTG	34	73.59239979253	0.0442600276625173	-1.86395250687311	3348065	0.556147950683106	Intergenic	NA	NA
NC_002516.2:3362921-3364318	+	1398	GTG	49	54.7331306934115	0.0249821556031406	-1.5929966675563	3362914	0.608130623125625	Intergenic	NA	NA
NC_002516.2:3367903-3368514	+	612	ATG	27	68.7038372238153	0.0373983739837398	-1.59266215618679	3367896	0.717760746417861	Intergenic	NA	NA
NC_002516.2:335527-336882	+	1356	ATG	69	79.4551367452267	0.0412067696835909	-1.81653628070383	335521	0.605464845051649	Intergenic	NA	NA
NC_002516.2:3368529-3369011	+	483	ATG	12	38.6400181917206	0.0246913580246914	-1.87205316675885	3368521	0.723092302565811	Intergenic	NA	NA
NC_002516.2:3378512-3378946	+	435	ATG	39	139.342257383157	0.0547945205479452	-1.81538265162636	3378506	0.585804731756081	Intergenic	NA	NA
NC_002516.2:336951-338318	+	1368	ATG	80	91.3155790964075	0.0466812545587163	-1.58140414488735	336944	0.895034988337221	Intergenic	NA	NA
NC_002516.2:338437-339537	+	1101	ATG	417	591.097778288834	0.208333333333333	-2.09676935131144	338428	0.812395868043985	Intergenic	NA	NA
NC_002516.2:3403812-3404138	+	327	ATG	135	640.194846858279	0.184848484848485	-1.81573198382989	3403806	0.785738087304232	Intergenic	NA	NA
NC_002516.2:3404979-3406307	+	1329	ATG	35	41.1202896297026	0.0232732732732733	-1.85938027725901	3404973	0.691102965678107	Intergenic	NA	NA
NC_002516.2:339959-341053	+	1095	ATG	94	133.97317782867	0.0591985428051002	-1.81559759497555	339953	0.958013995334888	Intergenic	NA	NA
NC_002516.2:3410630-3411691	+	1062	ATG	21	30.857591992543	0.0187793427230047	-1.86008348528172	3410623	0.586471176274575	Intergenic	NA	NA
NC_002516.2:3414425-3414610	+	186	TTG	246	2036.88095896356	0.428571428571429	-1.74542182615048	3414418	0.553148950349883	Intergenic	NA	NA
NC_002516.2:3418288-3420189	+	1902	GTG	15	12.3222105257062	0.0073490813648294	-1.57924711145602	3418281	0.690103298900367	Intergenic	NA	NA
NC_002516.2:341111-342262	+	1152	ATG	59	79.9396739992349	0.0476190476190476	-1.80070898987095	341103	0.515161612795735	Intergenic	NA	NA
NC_002516.2:343256-344122	+	867	ATG	51	91.7367328448262	0.0471264367816092	-1.69636569630123	343249	0.577140953015661	Intergenic	NA	NA
NC_002516.2:3443375-3443800	+	426	GTG	7	25.5348371966265	0.0163170163170163	-1.81431912889247	3443369	0.580139953348884	Intergenic	NA	NA
NC_002516.2:3483693-3484346	+	654	TTG	27	64.3118110999185	0.0289193302891933	-1.5805255775391	3483686	0.776407864045318	Intergenic	NA	NA
NC_002516.2:3484354-3486327	+	1974	ATG	79	62.5335044028376	0.0354071825998988	-1.95050704918433	3484347	0.637454181939354	Intergenic	NA	NA
NC_002516.2:349344-350066	+	723	TTG	22	47.4218405080207	0.0289256198347107	-1.82830891453969	349336	0.570476507830723	Intergenic	NA	NA
NC_002516.2:3522748-3523941	+	1194	ATG	166	217.023260069288	0.101921470342523	-1.62986581435157	3522741	0.685771409530157	Intergenic	NA	NA
NC_002516.2:354754-355188	+	435	ATG	129	460.901312882749	0.166666666666667	-1.81538265162636	354748	0.573475508163945	Intergenic	NA	NA
NC_002516.2:3562106-3562801	+	696	ATG	57	127.611562225446	0.0629470672389127	-1.70667403650305	3562099	0.785738087304232	Intergenic	NA	NA
NC_002516.2:3562810-3563478	+	669	ATG	33	76.8487861804085	0.0416666666666667	-1.82001437155933	3562802	0.791402865711429	Intergenic	NA	NA
NC_002516.2:3573980-3574834	+	855	ATG	28	51.0696743932531	0.0291375291375291	-1.8013394221917	3573972	0.877040986337887	Intergenic	NA	NA
NC_002516.2:356681-358072	+	1392	ATG	52	58.3339629475007	0.03584229390681	-1.59159130934988	356674	0.751082972342553	Intergenic	NA	NA
NC_002516.2:3587433-3588434	+	1002	ATG	603	938.95244205881	0.28955223880597	-2.17557797371533	3587424	0.729090303232256	Intergenic	NA	NA
NC_002516.2:35549-35923	+	375	ATG	24	99.36004677871	0.044973544973545	-1.8164761623238	35543	0.661446184605132	Intergenic	NA	NA
NC_002516.2:3593144-3593728	+	585	ATG	44	117.102912274908	0.0646258503401361	-2.00213661293441	3593137	0.643785404865045	Intergenic	NA	NA
NC_002516.2:3595387-3595824	+	438	ATG	26	92.2629005802307	0.0521541950113379	-1.58031063418991	3595380	0.609463512162612	Intergenic	NA	NA
NC_002516.2:3597319-3597795	+	477	ATG	7	22.821760744485	0.0125	-1.8008433787253	3597311	0.565478173942019	Intergenic	NA	NA
NC_002516.2:358988-359917	+	930	ATG	34	57.0281940514461	0.0310825294748124	-1.81146489279464	358980	0.585471509496834	Intergenic	NA	NA
NC_002516.2:359982-360329	+	348	ATG	6	26.7507818250373	0.0113960113960114	-1.83490297666392	359976	0.596134621792736	Intergenic	NA	NA
NC_002516.2:3602413-3603327	+	915	GTG	36	61.3694406574385	0.0337690631808279	-1.81146489279464	3602405	0.59780073308897	Intergenic	NA	NA
NC_002516.2:3605150-3605464	+	315	ATG	3	14.7634031770253	0.00943396226415094	-1.57924711145602	3605143	0.720759746751083	Intergenic	NA	NA
NC_002516.2:3609905-3610237	+	333	ATG	17	79.1775372767845	0.0446428571428571	-1.87205316675885	3609897	0.614461846051316	Intergenic	NA	NA
NC_002516.2:3612559-3613485	+	927	ATG	18	30.28878845351	0.0172043010752688	-1.81431912889247	3612553	0.614461846051316	Intergenic	NA	NA
NC_002516.2:3614304-3614864	+	561	ATG	108	299.665672997492	0.125886524822695	-1.86395250687311	3614296	0.930023325558147	Intergenic	NA	NA
NC_002516.2:3615164-3616759	+	1596	GTG	40	39.1474855976156	0.0218886804252658	-2.0966349624571	3615155	0.636454515161613	Intergenic	NA	NA
NC_002516.2:3627509-3628363	+	855	ATG	4	7.29566777046472	0.00466200466200466	-1.81431912889247	3627503	0.841386204598467	Intergenic	NA	NA
NC_002516.2:3632430-3632681	+	252	ATG	674	4136.30030031136	0.325490196078431	-1.57924711145602	3632423	0.873375541486171	Intergenic	NA	NA
NC_002516.2:3633592-3634878	+	1287	ATG	26	31.5410381053347	0.0193798449612403	-2.07062408829748	3633587	0.673108963678774	Intergenic	NA	NA
NC_002516.2:3636621-3637676	+	1056	ATG	11	16.2550784744207	0.00944287063267233	-1.81573198382989	3636615	0.591136287904032	Intergenic	NA	NA
NC_002516.2:3641158-3641808	+	651	TTG	42	100.499496856448	0.0489296636085627	-1.58877793047769	3641151	0.571142952349217	Intergenic	NA	NA
NC_002516.2:3648170-3648913	+	744	GTG	8	16.759525962674	0.00803212851405622	-1.58065996639344	3648163	0.606797734088637	Intergenic	NA	NA
NC_002516.2:3651056-3651973	+	918	ATG	51	86.6568486156339	0.0488599348534202	-1.971058403479	3651049	0.694768410529823	Intergenic	NA	NA
NC_002516.2:3653667-3653873	+	207	ATG	1153	8592.16004518895	0.59047619047619	-1.5805255775391	3653660	0.894701766077974	Intergenic	NA	NA
NC_002516.2:3661888-3663498	+	1611	GTG	11	10.6655068800567	0.00681536555142503	-1.81431912889247	3661882	0.629790069976674	Intergenic	NA	NA
NC_002516.2:3679946-3680458	+	513	ATG	1	3.03279212551295	0.00193798449612403	-1.62927281500847	3679939	0.599466844385205	Intergenic	NA	NA
NC_002516.2:3681048-3681458	+	411	ATG	3	11.3400053388745	0.0072463768115942	-1.58031063418991	3681041	0.637120959680107	Intergenic	NA	NA
NC_002516.2:3700316-3700783	+	468	ATG	51	169.4500160828	0.0764331210191083	-1.87120395753063	3700308	0.666444518493835	Intergenic	NA	NA
NC_002516.2:3707096-3709939	+	2844	ATG	70	38.4771519401222	0.0235335440814893	-1.69374121693391	3707089	0.777407530823059	Intergenic	NA	NA
NC_002516.2:3716808-3717608	+	801	GTG	8	15.571350614574	0.00995024875621891	-2.26108207779332	3716801	0.582805731422859	Intergenic	NA	NA
NC_002516.2:3719329-3720054	+	726	ATG	34	72.9867010288055	0.0425240054869684	-1.82285364888748	3719323	0.669443518827058	Intergenic	NA	NA
NC_002516.2:3720123-3720620	+	498	ATG	5	15.6179714247972	0.00998003992015968	-1.81573198382989	3720117	0.510829723425525	Intergenic	NA	NA
NC_002516.2:3730540-3731034	+	495	TTG	50	157.120555900069	0.0903614457831325	-1.8966357508213	3730534	0.520493168943685	Intergenic	NA	NA
NC_002516.2:372685-373602	+	918	GTG	37	62.8686940936952	0.0358306188925081	-1.81538265162636	372679	0.903365544818394	Intergenic	NA	NA
NC_002516.2:3731355-3737612	+	6258	TTG	460	114.975808802388	0.0543044242133844	-1.82001437155933	3731347	0.573142285904698	Intergenic	NA	NA
NC_002516.2:3737612-3738775	+	1164	ATG	61	81.7996272002105	0.0497000856898029	-1.87024406685969	3737606	0.551482839053649	Intergenic	NA	NA
NC_002516.2:3738271-3740100	+	1830	TTG	164	140.014730403387	0.0692853246044735	-2.09507830125662	3738264	0.526157947350883	Intergenic	NA	NA
NC_002516.2:3740105-3741016	+	912	ATG	121	206.945802348117	0.0655737704918033	-1.58065996639344	3740098	0.673442185938021	Intergenic	NA	NA
NC_002516.2:3741012-3742265	+	1254	GTG	366	455.65711189807	0.111376292760541	-1.57924711145602	3741005	0.962679106964345	Intergenic	NA	NA
NC_002516.2:3742265-3742687	+	423	ATG	115	422.455128469339	0.185446009389671	-1.87816060415885	3742259	0.711096301232922	Intergenic	NA	NA
NC_002516.2:3742694-3743683	+	990	ATG	88	138.683811515903	0.0553877139979859	-1.8008433787253	3742686	0.726757747417528	Intergenic	NA	NA
NC_002516.2:3744057-3744806	+	750	GTG	95	197.433559087178	0.0783532536520584	-1.81431912889247	3744051	0.900699766744419	Intergenic	NA	NA
NC_002516.2:3744901-3746064	+	1164	ATG	47	63.0259422690146	0.0342759211653813	-1.8008433787253	3744893	0.820059980006664	Intergenic	NA	NA
NC_002516.2:3768184-3769527	+	1344	TTG	17	19.7502988307347	0.0118782479584261	-1.80070898987095	3768176	0.847717427524159	Intergenic	NA	NA
NC_002516.2:3773029-3773373	+	345	ATG	7	31.4782906820482	0.0201149425287356	-1.58031063418991	3773022	0.658780406531156	Intergenic	NA	NA
NC_002516.2:3779562-3779837	+	276	ATG	60	336.542093927889	0.136200716845878	-1.81431912889247	3779556	0.64211929356881	Intergenic	NA	NA
NC_002516.2:3779930-3780073	+	144	ATG	42	447.120210504195	0.170068027210884	-1.58031063418991	3779923	0.853715428190603	Intergenic	NA	NA
NC_002516.2:378096-378572	+	477	GTG	28	91.2870429779398	0.0479166666666667	-1.81065019481789	378088	0.820726424525158	Intergenic	NA	NA
NC_002516.2:3791347-3791670	+	324	ATG	62	296.712800242845	0.128440366972477	-2.16797913934499	3791338	0.629790069976674	Intergenic	NA	NA
NC_002516.2:3801104-3801928	+	825	ATG	1	1.89000088981242	0.00120772946859903	-1.58065996639344	3801097	0.631456181272909	Intergenic	NA	NA
NC_002516.2:378973-380874	+	1902	GTG	67	55.0392070148209	0.0304461942257218	-1.61173633618553	378966	0.526157947350883	Intergenic	NA	NA
NC_002516.2:380903-382030	+	1128	GTG	27	37.3588504797935	0.0238726790450928	-1.80922743481254	380895	0.613462179273575	Intergenic	NA	NA
NC_002516.2:3826019-3826828	+	810	ATG	7	13.4741022845668	0.00861008610086101	-1.57924711145602	3826012	0.785071642785738	Intergenic	NA	NA
NC_002516.2:382914-383714	+	801	ATG	12	23.3570259218609	0.0124378109452736	-1.60773494142897	382907	0.54915028323892	Intergenic	NA	NA
NC_002516.2:383727-384524	+	798	ATG	62	121.129944668427	0.0561797752808989	-1.81559759497555	383721	0.985671442852383	Intergenic	NA	NA
NC_002516.2:3845775-3846332	+	558	ATG	61	170.160721822898	0.0552584670231729	-1.86395250687311	3845767	0.705098300566478	Intergenic	NA	NA
NC_002516.2:3846337-3846705	+	369	ATG	49	206.132032530832	0.10752688172043	-1.8008433787253	3846329	0.967010996334555	Intergenic	NA	NA
NC_002516.2:384733-385524	+	792	ATG	45	88.5804190621519	0.0515723270440252	-1.82635349789923	384727	0.705431522825725	Intergenic	NA	NA
NC_002516.2:3856749-3858317	+	1569	ATG	44	43.8018526829809	0.0241730279898219	-1.83157360542378	3856741	0.803065644785072	Intergenic	NA	NA
NC_002516.2:3870795-3873551	+	2757	ATG	8	4.53600213554981	0.00289855072463768	-1.5805255775391	3870788	0.634455181606131	Intergenic	NA	NA
NC_002516.2:3882441-3882980	+	540	ATG	10	28.8199030711728	0.0147329650092081	-1.8008433787253	3882433	0.559813395534822	Intergenic	NA	NA
NC_002516.2:3895324-3897354	+	2031	ATG	177	136.180418096042	0.0678466076696165	-2.20998162618717	3895316	0.64545151616128	Intergenic	NA	NA
NC_002516.2:3898278-3899501	+	1224	ATG	18	22.9572724219758	0.0146699266503667	-1.79943052378788	3898270	0.8323892035988	Intergenic	NA	NA
NC_002516.2:3899501-3899935	+	435	ATG	4	14.2915135777597	0.0091324200913242	-1.81653628070383	3899495	0.693768743752083	Intergenic	NA	NA
NC_002516.2:3907268-3907849	+	582	ATG	3	8.02523454751119	0.00512820512820513	-2.4319747206113	3907259	0.608797067644119	Intergenic	NA	NA
NC_002516.2:3907849-3908412	+	564	ATG	2	5.52000259881722	0.00352733686067019	-1.98964479060561	3907841	0.562479173608797	Intergenic	NA	NA
NC_002516.2:3908412-3910733	+	2322	ATG	10	6.73084187855778	0.00344086021505376	-1.8008433787253	3908404	0.754415194935022	Intergenic	NA	NA
NC_002516.2:3913129-3913764	+	636	ATG	17	41.6332590375581	0.0234741784037559	-1.5805255775391	3913122	0.673442185938021	Intergenic	NA	NA
NC_002516.2:3948138-3948809	+	672	ATG	66	153.014472039213	0.0607407407407407	-1.79943052378788	3948130	0.760746417860713	Intergenic	NA	NA
NC_002516.2:3949853-3950071	+	219	ATG	7	49.3443475556432	0.0315315315315315	-2.10497056144533	3949847	0.612462512495835	Intergenic	NA	NA
NC_002516.2:3950284-3950757	+	474	ATG	470	1541.95544293375	0.379454926624738	-1.80827379829777	3950276	0.843385538153949	Intergenic	NA	NA
NC_002516.2:3959033-3959947	+	915	ATG	20	34.094133698577	0.0196078431372549	-1.70538352927871	3959026	0.673775408197268	Intergenic	NA	NA
NC_002516.2:3961144-3961920	+	777	ATG	50	100.31543184389	0.0423076923076923	-1.8008433787253	3961136	0.91569476841053	Intergenic	NA	NA
NC_002516.2:3971586-3973007	+	1422	ATG	1	1.09818999071206	0.000701754385964912	-1.8553554617551	3971578	0.523825391536155	Intergenic	NA	NA
NC_002516.2:3979860-3981005	+	1146	ATG	6	8.17190985255709	0.00522193211488251	-2.35711251459344	3979853	0.580139953348884	Intergenic	NA	NA
NC_002516.2:3981005-3982021	+	1017	ATG	3	4.60270804930789	0.00294117647058824	-1.80049404652177	3980997	0.738753748750417	Intergenic	NA	NA
NC_002516.2:3982765-3984006	+	1242	GTG	7	8.79875113040384	0.00562248995983936	-1.58065996639344	3982758	0.621126291236255	Intergenic	NA	NA
NC_002516.2:3995018-3995725	+	708	TTG	18	39.6182465003717	0.0239099859353024	-1.82830891453969	3995010	0.600133288903699	Intergenic	NA	NA
NC_002516.2:3999586-4001106	+	1521	ATG	1	1.02685087714218	0.000656167979002625	-1.80354669996896	3999578	0.528157280906364	Intergenic	NA	NA
NC_002516.2:400296-401069	+	774	ATG	6	12.0843300136269	0.00772200772200772	-1.81573198382989	400290	0.528157280906364	Intergenic	NA	NA
NC_002516.2:4012806-4013642	+	837	ATG	97	180.711085078779	0.0880952380952381	-1.58987858245218	4012799	0.711762745751416	Intergenic	NA	NA
NC_002516.2:4013685-4015199	+	1515	ATG	976	1006.16774643105	0.270750988142292	-2.15987847945925	4013676	0.794735088303899	Intergenic	NA	NA
NC_002516.2:4015046-4015408	+	363	TTG	209	893.629601048685	0.218579234972678	-1.699360482968	4015039	0.598133955348217	Intergenic	NA	NA
NC_002516.2:4015408-4016160	+	753	ATG	32	66.2400311858067	0.041005291005291	-1.80896134280955	4015400	0.908363878707098	Intergenic	NA	NA
NC_002516.2:4016441-4017976	+	1536	ATG	1214	1234.44689696707	0.342430149447693	-1.97727804437629	4016433	0.653448850383206	Intergenic	NA	NA
NC_002516.2:4017810-4018109	+	300	ATG	180	929.655883226544	0.273927392739274	-1.81808231007365	4017804	0.535488170609797	Intergenic	NA	NA
NC_002516.2:4018112-4018438	+	327	ATG	2	9.48436810160414	0.00606060606060606	-1.84572731969647	4018106	0.59680106631123	Intergenic	NA	NA
NC_002516.2:4019743-4020660	+	918	ATG	31	52.67377072715	0.0282301845819761	-1.8164761623238	4019737	0.727424191936021	Intergenic	NA	NA
NC_002516.2:40190-40402	+	213	ATG	30	217.350102328428	0.106481481481481	-1.58031063418991	40183	0.721426191269577	Intergenic	NA	NA
NC_002516.2:403295-404278	+	984	ATG	21	33.2961858886103	0.0202634245187437	-1.6380832717409	403288	0.540486504498501	Intergenic	NA	NA
NC_002516.2:4045160-4045567	+	408	ATG	50	190.379651674536	0.0924574209245742	-1.58031063418991	4045153	0.729423525491503	Intergenic	NA	NA
NC_002516.2:4048519-4049919	+	1401	ATG	46	51.2723318313215	0.0249287749287749	-1.79943052378788	4048511	0.581806064645118	Intergenic	NA	NA
NC_002516.2:4050005-4051072	+	1068	ATG	18	26.3011888531879	0.0112044817927171	-1.5805255775391	4049998	0.600133288903699	Intergenic	NA	NA
NC_002516.2:4053346-4057089	+	3744	ATG	123	51.3704965631321	0.0256204963971177	-1.58798381212982	4053339	0.649783405531489	Intergenic	NA	NA
NC_002516.2:4057159-4057479	+	321	ATG	167	806.610379752167	0.29320987654321	-1.971058403479	4057152	0.65078307230923	Intergenic	NA	NA
NC_002516.2:40589-40813	+	225	GTG	272	1866.9229842105	0.421052631578947	-2.07112013176387	40584	0.516827724091969	Intergenic	NA	NA
NC_002516.2:4096124-4098823	+	2700	ATG	28	16.2107956453611	0.00998890122086571	-1.82285364888748	4096118	0.588470509830057	Intergenic	NA	NA
NC_002516.2:4102054-4102443	+	390	GTG	57	226.973236629992	0.094147582697201	-1.81559759497555	4102048	0.665444851716095	Intergenic	NA	NA
NC_002516.2:4104745-4105776	+	1032	ATG	111	167.832079015343	0.0782608695652174	-1.8532392024659	4104739	0.784071976007997	Intergenic	NA	NA
NC_002516.2:4114933-4115328	+	396	ATG	19	74.5200350840325	0.0300751879699248	-1.81431912889247	4114927	0.533488837054315	Intergenic	NA	NA
NC_002516.2:4115468-4116145	+	678	ATG	19	43.6615183531997	0.026431718061674	-1.82411603991713	4115462	0.639120293235588	Intergenic	NA	NA
NC_002516.2:4134138-4134539	+	402	ATG	47	181.608085501087	0.0938271604938272	-1.61816718502945	4134131	0.598467177607464	Intergenic	NA	NA
NC_002516.2:4135002-4135373	+	372	ATG	47	196.136732341174	0.104	-1.74134543454431	4134995	0.551149616794402	Intergenic	NA	NA
NC_002516.2:418247-418891	+	645	TTG	71	171.46508072576	0.0787037037037037	-1.81573198382989	418241	0.549483505498167	Intergenic	NA	NA
NC_002516.2:419562-420566	+	1005	ATG	54	83.8350394695366	0.0466269841269841	-1.81065019481789	419554	0.698433855381539	Intergenic	NA	NA
NC_002516.2:4209256-4210275	+	1020	ATG	3	4.58921037174394	0.00293255131964809	-1.58031063418991	4209249	0.601466177940686	Intergenic	NA	NA
NC_002516.2:420665-421534	+	870	GTG	325	582.587903148364	0.18213058419244	-1.94347846349385	420659	0.557480839720093	Intergenic	NA	NA
NC_002516.2:4219865-4221196	+	1332	GTG	26	30.4778570456043	0.0142322097378277	-1.82001437155933	4219857	0.583472175941353	Intergenic	NA	NA
NC_002516.2:423719-424513	+	795	ATG	70	137.273748839007	0.0614035087719298	-1.5805255775391	423712	0.916027990669777	Intergenic	NA	NA
